epoch,KNN,MLP,val MSE,Tree,RF,ADA-Boost,NB
2,0.3116161616161616,0.4516835016835017,0.009225722470984101,,,,
1,0.3119528619528619,0.4343434343434343,0.0130655359936676,,,,
0,0.2468013468013468,0.2417508417508417,0.063740729061526,,,,
1,0.2956228956228956,0.3998316498316498,0.0148466947781282,,,,
0,0.2501683501683501,0.2685185185185185,0.0639249649673012,,,,
1,0.2878787878787879,0.4038720538720539,0.0153035804907233,,,,
0,0.2587542087542087,0.2557239057239057,0.063299901657746,,,,
0,0.2962962962962963,0.3101010101010101,0.0647505978469738,0.234006734006734,0.3932659932659932,0.2927609427609428,0.2988215488215488
