epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.3074074074074074,0.29259259259259257,0.4016835016835017,0.4053872053872054,0.431986531986532,0.4148148148148148,0.27104377104377103,0.2760942760942761,0.055354162858762705,0.30973608419299126,0.18344213999807835,0.010201865108683705,19.92
27,0.2993265993265993,0.3026936026936027,0.3986531986531986,0.4094276094276094,0.4124579124579124,0.4265993265993266,0.2740740740740741,0.2760942760942761,0.0608185022857642,0.3141690231859684,0.1804397236555814,0.0108236196683719,24.52
25,0.2976430976430976,0.2929292929292929,0.404040404040404,0.4003367003367003,0.4296296296296296,0.4154882154882154,0.2744107744107744,0.2771043771043771,0.0557641900387686,0.3143986873328686,0.1776477601379156,0.010393709060736,20.83
23,0.2882154882154882,0.305050505050505,0.4047138047138047,0.4003367003367003,0.4198653198653199,0.4148148148148148,0.2693602693602693,0.2808080808080808,0.0559030838085745,0.3175320401787758,0.1855759210884571,0.0117371806409209,18.51
21,0.302020202020202,0.306060606060606,0.4006734006734007,0.4057239057239057,0.4235690235690236,0.4215488215488215,0.2646464646464646,0.2818181818181818,0.0638884157670221,0.3182226605713367,0.1944717671722173,0.0093205153243616,21.04
19,0.3057239057239057,0.2956228956228956,0.4003367003367003,0.4084175084175084,0.4171717171717172,0.4205387205387205,0.271043771043771,0.2828282828282828,0.0619958721260088,0.3188131749629974,0.1579962000250816,0.0101484137121588,17.21
17,0.2747474747474747,0.2828282828282828,0.3973063973063973,0.4033670033670034,0.4117845117845118,0.4080808080808081,0.2636363636363636,0.2609427609427609,0.0677848940460444,0.3245092891156673,0.172648336738348,0.0104989522369578,19.44
15,0.2996632996632997,0.3,0.401010101010101,0.4043771043771044,0.4090909090909091,0.4164983164983165,0.2632996632996633,0.269023569023569,0.0648074925581049,0.3248575329780578,0.1681161113083362,0.0117843876359984,23.37
13,0.2784511784511784,0.2912457912457912,0.3952861952861953,0.3973063973063973,0.398989898989899,0.4121212121212121,0.2481481481481481,0.2538720538720538,0.063220704559958,0.3290284052491188,0.1612164452672004,0.0113520991289988,19.69
11,0.2898989898989899,0.2949494949494949,0.3915824915824916,0.3922558922558922,0.4070707070707071,0.4185185185185185,0.2464646464646464,0.2501683501683501,0.0627711403976007,0.3375881463289261,0.1508350856602192,0.0123195913620293,25.63
9,0.2760942760942761,0.2956228956228956,0.3845117845117845,0.4043771043771044,0.403030303030303,0.4138047138047138,0.241077441077441,0.2377104377104377,0.0693379824064658,0.3428683392703533,0.1588188335299492,0.0146873801713809,32.33
7,0.2774410774410774,0.2925925925925925,0.3872053872053872,0.3892255892255892,0.3986531986531986,0.4101010101010101,0.2447811447811448,0.2377104377104377,0.0628668408622538,0.3555162586271763,0.1295210234820842,0.0158762432401999,28.56
5,0.2902356902356902,0.2939393939393939,0.3845117845117845,0.3835016835016835,0.4,0.4151515151515151,0.2393939393939393,0.2289562289562289,0.0666914889671662,0.3712700754404068,0.1064790720120072,0.0158067785669118,33.73
3,0.2841750841750842,0.2841750841750842,0.3764309764309764,0.3888888888888889,0.4090909090909091,0.4191919191919191,0.2441077441077441,0.2282828282828282,0.0657350706998556,0.3897611536085605,0.0783094419166445,0.0199631021823734,43.0
1,0.2828282828282828,0.2797979797979798,0.3912457912457912,0.3872053872053872,0.4181818181818181,0.4107744107744108,0.2636363636363636,0.2572390572390572,0.0636246976431055,0.4309783540666103,0.0682478034868836,0.0179037190973758,42.91
0,0.2542087542087542,0.2599326599326599,0.3865319865319865,0.3872053872053872,0.4175084175084175,0.4127946127946127,0.2723905723905724,0.2747474747474747,0.0640065583994291,,,,37.81
