mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.1377104377104377,0.1441077441077441,0.2909090909090909,0.2831649831649832,0.2579124579124579,0.23333333333333334,0.18013468013468015,0.16936026936026935,7,2026-09-11 17:52:35
adabn,0.1356902356902357,0.13265993265993267,0.27575757575757576,0.2787878787878788,0.2356902356902357,0.2292929292929293,0.18552188552188553,0.17407407407407408,7,2026-09-11 17:52:35
