epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.1393939393939394,0.13535353535353536,0.2777777777777778,0.2787878787878788,0.2404040404040404,0.22895622895622897,0.1861952861952862,0.16161616161616163,0.08761007410224335,0.8942679584405984,0.1733637492937647,0.014558075215359022,10.92
27,0.1468013468013468,0.1323232323232323,0.2922558922558922,0.2781144781144781,0.2599326599326599,0.237037037037037,0.1794612794612794,0.1717171717171717,0.0872165438707514,0.8971527924962864,0.1720646532477846,0.0141848343347383,22.01
25,0.1521885521885521,0.1393939393939394,0.2872053872053872,0.2734006734006734,0.2451178451178451,0.2494949494949495,0.1868686868686868,0.1723905723905724,0.0871051343862582,0.9000208468953516,0.1696099412099571,0.0138122982695508,17.18
23,0.1464646464646464,0.1569023569023569,0.2767676767676768,0.2764309764309764,0.2505050505050505,0.2434343434343434,0.1888888888888888,0.1747474747474747,0.0854573347746373,0.9018261732569166,0.1694842942391231,0.0136972941327721,19.57
21,0.1525252525252525,0.1498316498316498,0.295959595959596,0.2902356902356902,0.2414141414141414,0.2397306397306397,0.2013468013468013,0.1777777777777777,0.0882579553508419,0.9049522273100106,0.1714405694584937,0.0132640919701498,13.48
19,0.1441077441077441,0.1528619528619528,0.2942760942760943,0.3057239057239057,0.2653198653198653,0.2575757575757575,0.1969696969696969,0.1878787878787878,0.0871669962525791,0.9084483301563628,0.1706479435703557,0.0128536869528566,19.87
17,0.1373737373737373,0.1518518518518518,0.298989898989899,0.3,0.2457912457912457,0.2632996632996633,0.1993265993265993,0.1818181818181818,0.0882704694677627,0.9118650529035336,0.1681250684959873,0.0122975834117383,17.49
15,0.1447811447811448,0.1505050505050505,0.3282828282828283,0.3026936026936027,0.2666666666666666,0.2808080808080808,0.1912457912457912,0.1932659932659932,0.0881118746093916,0.916192526650277,0.1690194514716506,0.0117960788701085,13.0
13,0.1599326599326599,0.1693602693602693,0.2979797979797979,0.3006734006734006,0.2616161616161616,0.2609427609427609,0.1959595959595959,0.1939393939393939,0.0894689342903625,0.9206738730145108,0.1689590620007484,0.0111935977129989,16.11
11,0.1515151515151515,0.167003367003367,0.2754208754208754,0.2885521885521885,0.2592592592592592,0.2488215488215488,0.1919191919191919,0.1838383838383838,0.0907186596897525,0.9254794948419948,0.1743735815309415,0.010572437796101,11.35
9,0.1535353535353535,0.1542087542087542,0.2787878787878788,0.2757575757575757,0.2595959595959596,0.2656565656565656,0.1872053872053872,0.1801346801346801,0.0911153765597097,0.92790473950137,0.1829913080118264,0.0101177995419426,15.85
7,0.1491582491582491,0.1478114478114478,0.2851851851851852,0.2801346801346801,0.2676767676767677,0.2609427609427609,0.1851851851851851,0.1828282828282828,0.0944977136557098,0.9321622305614932,0.189733125221957,0.0095831626243177,14.09
5,0.1525252525252525,0.1609427609427609,0.2797979797979798,0.2888888888888888,0.2552188552188552,0.2525252525252525,0.1895622895622895,0.1902356902356902,0.0952692280918836,0.9414979181471904,0.1987493001161867,0.0084643586669235,15.4
3,0.1599326599326599,0.1511784511784512,0.3202020202020202,0.3235690235690235,0.272053872053872,0.264983164983165,0.1707070707070707,0.1663299663299663,0.0905146460126602,0.9728458478192616,0.1231550106387229,0.0038472252837115,18.49
1,0.2461279461279461,0.2579124579124579,0.3754208754208754,0.3723905723905724,0.403030303030303,0.4077441077441077,0.1898989898989899,0.1804713804713804,0.0672942852836307,0.992654596544375,0.0511628395290511,0.0039686044458608,25.26
0,0.2542087542087542,0.2599326599326599,0.3865319865319865,0.3872053872053872,0.4175084175084175,0.4127946127946127,0.2723905723905724,0.2747474747474747,0.0640065583994291,,,,22.2
