epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.44646464646464645,0.3084175084175084,0.49663299663299665,0.5553872053872054,0.3750841750841751,0.4203703703703704,0.050205293963423415
9,0.4356902356902357,0.3042087542087542,0.4979797979797979,0.541077441077441,0.3587542087542087,0.4136363636363636,0.0553390877139398
8,0.4244107744107744,0.3117845117845118,0.4797979797979798,0.5373737373737374,0.3493265993265993,0.4087542087542087,0.0633239267562676
7,0.4119528619528619,0.3037037037037037,0.4722222222222222,0.5163299663299663,0.3676767676767676,0.3994949494949495,0.0670228259733896
6,0.4028619528619528,0.3067340067340067,0.4734006734006734,0.5047138047138047,0.3461279461279461,0.3887205387205387,0.0679758697033563
5,0.3786195286195286,0.2947811447811447,0.4515151515151515,0.4927609427609428,0.348989898989899,0.3703703703703703,0.068501633692857
4,0.367003367003367,0.2952861952861952,0.4452861952861953,0.4702020202020202,0.362962962962963,0.3531986531986532,0.0719091790872187
3,0.3353535353535353,0.2831649831649832,0.4173400673400673,0.4244107744107744,0.3284511784511784,0.3264309764309764,0.0701809088115582
2,0.2616161616161616,0.2449494949494949,0.3538720538720539,0.3101010101010101,0.302020202020202,0.2148148148148148,0.0717585284865029
1,0.1686868686868687,0.1914141414141414,0.2707070707070707,0.186026936026936,0.2437710437710437,0.1122895622895622,0.071102114007221
0,0.281986531986532,0.2222222222222222,0.3537037037037037,0.1691919191919192,0.269023569023569,0.2956228956228956,0.0653347420848601
