epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.19814814814814816,0.19545454545454546,0.2915824915824916,0.2828282828282828,0.24175084175084174,0.19478114478114478,0.05984225707065784
9,0.2048821548821549,0.1954545454545454,0.3033670033670033,0.2939393939393939,0.2351851851851852,0.2052188552188552,0.061639525856472
8,0.2222222222222222,0.1983164983164983,0.3084175084175084,0.2978114478114478,0.25,0.2149831649831649,0.0625449888421417
7,0.2284511784511784,0.1959595959595959,0.3016835016835016,0.2929292929292929,0.2466329966329966,0.2269360269360269,0.0628394777051191
6,0.224074074074074,0.2079124579124579,0.3025252525252525,0.2624579124579124,0.2454545454545454,0.2335016835016835,0.0629317734000102
5,0.2218855218855218,0.1946127946127946,0.3087542087542088,0.2518518518518518,0.2437710437710437,0.2264309764309764,0.0629888042595839
4,0.2257575757575757,0.1979797979797979,0.3097643097643097,0.2259259259259259,0.251010101010101,0.2144781144781145,0.0630476072986426
3,0.222053872053872,0.2,0.3122895622895623,0.2158249158249158,0.2383838383838384,0.2112794612794613,0.063106515876565
2,0.231986531986532,0.1904040404040404,0.3262626262626262,0.2011784511784511,0.254040404040404,0.2218855218855218,0.0631606330628611
1,0.2424242424242424,0.2018518518518518,0.3358585858585858,0.1328282828282828,0.2491582491582491,0.2572390572390572,0.0632315050565751
0,0.2619528619528619,0.2005050505050505,0.3378787878787879,0.1006734006734006,0.267003367003367,0.2782828282828283,0.0633246582365374
