epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.498989898989899,0.498989898989899,0.5215488215488215,0.5117845117845118,0.5521885521885522,0.560942760942761,0.46060606060606063,0.4498316498316498,0.020814378903004246,0.2178943989276886,0.23015697596470516,23.24
27,0.4979797979797979,0.5003367003367003,0.5350168350168351,0.5191919191919192,0.5515151515151515,0.5552188552188552,0.4606060606060606,0.4552188552188552,0.020367514553809,0.2192860885659853,0.2289736601710319,26.53
25,0.4929292929292929,0.4895622895622896,0.5363636363636364,0.5205387205387205,0.5525252525252525,0.5558922558922559,0.469023569023569,0.4562289562289562,0.0215017908347065,0.2205141148368517,0.228600885828336,22.54
23,0.4858585858585859,0.4983164983164983,0.5168350168350169,0.5124579124579125,0.5515151515151515,0.5444444444444444,0.4552188552188552,0.4427609427609427,0.0214613597562162,0.222200832247734,0.2292078627149264,20.45
21,0.4838383838383838,0.4895622895622896,0.5181818181818182,0.5148148148148148,0.5474747474747474,0.5528619528619528,0.4629629629629629,0.4461279461279461,0.0223873129600847,0.224025859773159,0.228282744983832,22.95
19,0.4801346801346801,0.4777777777777778,0.5215488215488215,0.5087542087542087,0.5521885521885522,0.5417508417508418,0.4535353535353535,0.4471380471380471,0.0229261873908618,0.2257582390109698,0.229561436633269,21.6
17,0.4855218855218855,0.4848484848484848,0.5252525252525253,0.5070707070707071,0.5562289562289562,0.5491582491582492,0.4531986531986532,0.4447811447811448,0.022470517659669,0.2276586507558822,0.2284377955993016,21.53
15,0.4777777777777778,0.4872053872053872,0.5094276094276095,0.5037037037037037,0.5306397306397307,0.5414141414141415,0.4373737373737373,0.4309764309764309,0.0233423026315007,0.2301198571125666,0.2293095225890477,14.88
13,0.4683501683501683,0.4878787878787878,0.4983164983164983,0.4973063973063973,0.5326599326599326,0.5471380471380471,0.4464646464646464,0.4343434343434343,0.0241561990171723,0.2324057852625846,0.2288184914390246,12.11
11,0.4764309764309764,0.4811447811447811,0.498989898989899,0.4872053872053872,0.534006734006734,0.5212121212121212,0.4356902356902357,0.4279461279461279,0.0257058208924097,0.2353545648256937,0.2279681359529495,12.67
9,0.4643097643097643,0.4653198653198653,0.4902356902356902,0.4744107744107744,0.5272727272727272,0.5161616161616162,0.4232323232323232,0.4259259259259259,0.0250083023176047,0.2388068311810493,0.2263038481871287,14.42
7,0.4636363636363636,0.4589225589225589,0.4925925925925926,0.472053872053872,0.5228956228956229,0.5148148148148148,0.4124579124579124,0.4111111111111111,0.0259122742475614,0.2436548927426338,0.2265223851203918,25.2
5,0.4498316498316498,0.4441077441077441,0.4824915824915824,0.4703703703703704,0.5168350168350169,0.5144781144781144,0.3946127946127946,0.4090909090909091,0.028935416808375,0.2495701905488968,0.2261837039589881,24.71
3,0.4228956228956229,0.4286195286195286,0.4609427609427609,0.463973063973064,0.4959595959595959,0.4885521885521885,0.3781144781144781,0.3858585858585858,0.0309174733094169,0.2589698426524798,0.2221912513573964,21.71
1,0.3996632996632996,0.3915824915824916,0.4468013468013468,0.4528619528619528,0.4767676767676768,0.4841750841750842,0.3602693602693603,0.369023569023569,0.0391648478911888,0.2888604313532511,0.1967863258520762,28.43
0,0.2760942760942761,0.2616161616161616,0.3942760942760943,0.3872053872053872,0.428956228956229,0.4343434343434343,0.2878787878787879,0.2942760942760943,0.0640357213283411,,,33.79
