epoch,KNN,MLP,NB,val MSE
29,0.24898989898989898,0.4260942760942761,0.3314814814814815,0.012861888663806881
27,0.2577441077441077,0.4284511784511784,0.3267676767676767,0.013303940498715
25,0.2638047138047138,0.4308080808080808,0.3271043771043771,0.0139044915105929
23,0.2685185185185185,0.4306397306397306,0.3255892255892256,0.0135284077382744
21,0.2722222222222222,0.4249158249158249,0.3276094276094276,0.0138470553222309
19,0.280976430976431,0.4222222222222222,0.3228956228956229,0.0140819726991558
17,0.2831649831649832,0.4218855218855218,0.3195286195286195,0.0147218211846786
15,0.2883838383838384,0.4212121212121212,0.3202020202020202,0.0147546525849409
13,0.2905723905723906,0.4245791245791245,0.3212121212121212,0.0158654606386648
11,0.3025252525252525,0.419023569023569,0.3193602693602693,0.0163889222664239
9,0.3074074074074074,0.4191919191919191,0.3205387205387205,0.0183844297055691
7,0.2942760942760943,0.4153198653198653,0.3178451178451178,0.0186604037847813
5,0.3006734006734006,0.4124579124579124,0.3183501683501683,0.0218259162049522
3,0.3006734006734006,0.4038720538720539,0.3127946127946128,0.0260060977051778
1,0.2158249158249158,0.3116161616161616,0.2249158249158249,0.057647677241009
0,0.267003367003367,0.1006734006734006,0.3043771043771043,0.063516594204873
