epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2732323232323232,0.2415824915824916,0.4144781144781145,0.43872053872053873,0.3055555555555556,0.337037037037037,0.0031023649486413697
9,0.2754208754208754,0.2424242424242424,0.4094276094276094,0.4447811447811448,0.3109427609427609,0.3393939393939394,0.0031813055568012
8,0.2745791245791246,0.2436026936026936,0.4119528619528619,0.4469696969696969,0.3077441077441077,0.3407407407407407,0.0032951242586541
7,0.2744107744107744,0.2345117845117845,0.4205387205387205,0.4412457912457912,0.2964646464646465,0.3436026936026936,0.0034152626094687
6,0.2735690235690236,0.2296296296296296,0.4163299663299663,0.439057239057239,0.2951178451178451,0.3430976430976431,0.0036508826498392
5,0.2826599326599326,0.2454545454545454,0.4228956228956229,0.4430976430976431,0.303030303030303,0.3301346801346801,0.0041684814609693
4,0.2739057239057239,0.2361952861952862,0.4164983164983165,0.4392255892255892,0.2957912457912457,0.2978114478114478,0.0048189587472585
3,0.2705387205387205,0.231986531986532,0.4067340067340067,0.4387205387205387,0.2757575757575757,0.2804713804713805,0.005358823518009
2,0.2769360269360269,0.2395622895622895,0.4037037037037037,0.4291245791245791,0.2949494949494949,0.2508417508417508,0.0063773709627242
1,0.2961279461279461,0.2449494949494949,0.4213804713804713,0.4267676767676767,0.3,0.2516835016835017,0.0095808445575248
0,0.2904040404040404,0.2333333333333333,0.388047138047138,0.3102693602693602,0.2936026936026936,0.3116161616161616,0.0656119566973212
