mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.4484848484848485,0.43905723905723903,0.5791245791245792,0.5801346801346802,0.6074074074074074,0.5983164983164984,0.48922558922558923,0.47878787878787876,6,2026-09-11 17:06:07
adabn,0.44646464646464645,0.44612794612794615,0.5734006734006734,0.5771043771043771,0.6097643097643097,0.6077441077441077,0.48653198653198654,0.4730639730639731,6,2026-09-11 17:06:07
