epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.40454545454545454,0.31212121212121213,0.4668350168350168,0.48249158249158247,0.3557239057239057,0.3685185185185185,0.0739980384469244
9,0.3932659932659932,0.2983164983164983,0.4597643097643097,0.4755892255892255,0.3688552188552189,0.3661616161616162,0.0742316901233861
8,0.3759259259259259,0.2895622895622896,0.4525252525252525,0.456060606060606,0.3626262626262626,0.3587542087542087,0.0762779787116639
7,0.3695286195286195,0.292087542087542,0.4451178451178451,0.4508417508417508,0.3410774410774411,0.3444444444444444,0.0742769080940402
6,0.3481481481481481,0.2912457912457912,0.4255892255892256,0.431986531986532,0.3367003367003367,0.3153198653198653,0.0729213477729374
5,0.3353535353535353,0.2818181818181818,0.4188552188552188,0.3998316498316498,0.323063973063973,0.3038720538720538,0.0746203725876329
4,0.3018518518518518,0.2713804713804714,0.3848484848484848,0.3595959595959596,0.3156565656565656,0.2705387205387205,0.0738104716750593
3,0.2632996632996633,0.2414141414141414,0.3483164983164983,0.3336700336700336,0.2988215488215488,0.207070707070707,0.0729182122761572
2,0.2138047138047138,0.2294612794612794,0.3215488215488215,0.2508417508417508,0.2691919191919192,0.1796296296296296,0.0715451196735959
1,0.1501683501683501,0.1525252525252525,0.2198653198653198,0.1765993265993266,0.1976430976430976,0.1395622895622895,0.070256503765367
0,0.2542087542087542,0.2087542087542087,0.3277777777777778,0.1006734006734006,0.2582491582491582,0.2728956228956229,0.0634979519589438
