mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2228956228956229,0.22188552188552188,0.35858585858585856,0.3575757575757576,0.3902356902356902,0.37575757575757573,0.2841750841750842,0.27946127946127947,6,2026-09-13 20:09:37
adabn,0.21481481481481482,0.2016835016835017,0.3437710437710438,0.3589225589225589,0.3929292929292929,0.38484848484848483,0.2791245791245791,0.28114478114478114,6,2026-09-13 20:09:37
