epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2956228956228956,0.19326599326599325,0.35505050505050506,0.43114478114478116,0.25976430976430975,0.32356902356902356,0.017133017032544523
9,0.2981481481481481,0.1941077441077441,0.3543771043771044,0.4287878787878788,0.2626262626262626,0.3259259259259259,0.0172892255397583
8,0.298989898989899,0.1936026936026936,0.3673400673400673,0.4311447811447811,0.2696969696969697,0.3223905723905724,0.0179203471340913
7,0.3028619528619529,0.1905723905723905,0.3639730639730639,0.4277777777777777,0.2683501683501683,0.318013468013468,0.0190379903709671
6,0.2924242424242424,0.1922558922558922,0.3575757575757576,0.4181818181818181,0.2636363636363636,0.315993265993266,0.0195891915044712
5,0.285016835016835,0.2087542087542087,0.3585858585858585,0.4230639730639731,0.2702020202020202,0.3148148148148148,0.0207488226934235
4,0.2797979797979798,0.2023569023569023,0.3675084175084175,0.4183501683501683,0.2636363636363636,0.3207070707070707,0.0223370071593175
3,0.2782828282828283,0.2099326599326599,0.3658249158249158,0.4063973063973064,0.2663299663299663,0.3042087542087542,0.0259531202989086
2,0.2685185185185185,0.2301346801346801,0.3658249158249158,0.3939393939393939,0.2676767676767677,0.2993265993265993,0.0320098060836641
1,0.2205387205387205,0.2099326599326599,0.3138047138047138,0.339057239057239,0.2533670033670033,0.2456228956228956,0.0594003876906093
0,0.271043771043771,0.2008417508417508,0.3535353535353535,0.1469696969696969,0.2611111111111111,0.2883838383838384,0.063726167609753
