epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
286,0.2777777777777778,0.2750841750841751,0.4084175084175084,0.4,0.46094276094276093,0.45387205387205387,0.3457912457912458,0.35723905723905724,0.002945427253898597,0.0026485482386002937,0.2387149437268575,21.02
267,0.2777777777777778,0.2747474747474747,0.405050505050505,0.4026936026936027,0.4622895622895623,0.4589225589225589,0.3461279461279461,0.3542087542087542,0.0031021646468786,0.0027353993120292,0.238331207036972,21.7
248,0.2848484848484848,0.2737373737373737,0.4077441077441077,0.4074074074074074,0.4451178451178451,0.4619528619528619,0.3437710437710438,0.3531986531986532,0.0031481647163424,0.0028304555360227,0.2384782081842422,21.04
229,0.2868686868686869,0.2771043771043771,0.4104377104377104,0.4067340067340067,0.4565656565656565,0.4619528619528619,0.3461279461279461,0.3542087542087542,0.0032750875424415,0.0030897197251518,0.2375213867425918,21.15
210,0.2909090909090909,0.2828282828282828,0.4144781144781145,0.4131313131313131,0.4572390572390572,0.4656565656565656,0.3471380471380471,0.3531986531986532,0.0035371443349371,0.0031372888262073,0.2376627447207768,23.26
191,0.2946127946127946,0.2801346801346801,0.4141414141414141,0.4148148148148148,0.4612794612794613,0.464983164983165,0.3471380471380471,0.3484848484848485,0.0035961115758429,0.003263951903209,0.2373602948586146,20.26
172,0.302020202020202,0.2821548821548821,0.4171717171717172,0.4178451178451178,0.4747474747474747,0.4606060606060606,0.3471380471380471,0.3498316498316498,0.0037869317957479,0.0034449112291137,0.2370459194978078,19.45
153,0.3026936026936027,0.2858585858585858,0.4249158249158249,0.4195286195286195,0.464983164983165,0.4663299663299663,0.3457912457912458,0.3457912457912458,0.0040112827597665,0.0036714221319804,0.2366213754812876,20.06
134,0.3016835016835016,0.2855218855218855,0.428956228956229,0.4205387205387205,0.4713804713804714,0.4683501683501683,0.3471380471380471,0.3494949494949494,0.0043406472884641,0.0039440623608728,0.2361951738595962,20.82
115,0.3053872053872054,0.2902356902356902,0.4255892255892256,0.4161616161616162,0.4740740740740741,0.471043771043771,0.3488215488215488,0.3444444444444444,0.0045346112472714,0.0041990415503581,0.2349868736664454,22.03
96,0.3074074074074074,0.2942760942760943,0.4245791245791245,0.4218855218855218,0.4801346801346801,0.4754208754208754,0.3427609427609427,0.3420875420875421,0.0049496687267167,0.0047923648792008,0.2335562537113825,22.87
77,0.3053872053872054,0.3013468013468013,0.4265993265993266,0.4259259259259259,0.4632996632996633,0.4821548821548821,0.3474747474747475,0.3407407407407407,0.0054090626754501,0.0052798832518359,0.232679802775383,25.0
58,0.3111111111111111,0.3101010101010101,0.4316498316498317,0.4235690235690236,0.4663299663299663,0.4808080808080808,0.3420875420875421,0.338047138047138,0.0069813681237042,0.0059085588840146,0.2316497931877772,24.24
39,0.3363636363636363,0.3144781144781144,0.4198653198653199,0.4272727272727272,0.4538720538720538,0.4713804713804714,0.3175084175084175,0.3249158249158249,0.0079318861357973,0.0077455620157221,0.228145781358083,24.47
20,0.3363636363636363,0.3292929292929293,0.4323232323232323,0.4296296296296296,0.47003367003367,0.4632996632996633,0.3131313131313131,0.3154882154882155,0.0103708806532049,0.0100656999088823,0.2224074908097585,24.46
1,0.236026936026936,0.2427609427609427,0.3922558922558922,0.3872053872053872,0.3484848484848485,0.3461279461279461,0.2417508417508417,0.2353535353535353,0.0351279190978032,0.0512962531546751,0.0657949998690795,27.48
0,0.2595959595959596,0.271043771043771,0.3892255892255892,0.3919191919191919,0.4148148148148148,0.428956228956229,0.2791245791245791,0.2774410774410774,0.06391832872987,,,22.85
