mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.3939393939393939,0.39057239057239057,0.6,0.6057239057239058,0.5878787878787879,0.5892255892255892,0.3902356902356902,0.39191919191919194,7,2026-09-11 18:03:51
adabn,0.39326599326599326,0.39326599326599326,0.603030303030303,0.601010101010101,0.5814814814814815,0.5804713804713805,0.38956228956228955,0.39225589225589225,7,2026-09-11 18:03:51
