epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2668350168350168,0.18771043771043772,0.352020202020202,0.36835016835016837,0.25067340067340066,0.2996632996632997,0.02077150572137659
9,0.2698653198653198,0.1986531986531986,0.35,0.373063973063973,0.2525252525252525,0.302020202020202,0.0212053978289634
8,0.2745791245791246,0.1888888888888888,0.354040404040404,0.373063973063973,0.2577441077441077,0.3069023569023569,0.0215941688366776
7,0.2750841750841751,0.1914141414141414,0.359090909090909,0.3732323232323232,0.2636363636363636,0.3069023569023569,0.0220770923516731
6,0.2771043771043771,0.1974747474747474,0.3594276094276094,0.3799663299663299,0.2626262626262626,0.3072390572390572,0.0229727622637687
5,0.281986531986532,0.2109427609427609,0.3626262626262626,0.3762626262626262,0.265993265993266,0.3102693602693602,0.0250417575121031
4,0.2784511784511784,0.2099326599326599,0.3653198653198653,0.3765993265993266,0.2636363636363636,0.3112794612794612,0.0264830845002859
3,0.2777777777777778,0.2067340067340067,0.371043771043771,0.3796296296296296,0.2668350168350168,0.3065656565656565,0.0292703101864716
2,0.2759259259259259,0.2234006734006734,0.3654882154882155,0.3765993265993266,0.2569023569023569,0.285016835016835,0.0385892290165432
1,0.2198653198653198,0.2074074074074074,0.3191919191919192,0.3245791245791246,0.2496632996632996,0.231986531986532,0.0575455202064336
0,0.2449494949494949,0.1991582491582491,0.3308080808080808,0.1553872053872053,0.2459595959595959,0.2409090909090909,0.0635696866054941
