epoch,KNN,MLP,NB,val MSE
29,0.30387205387205385,0.41565656565656567,0.2579124579124579,0.028792775604959915
27,0.3031986531986532,0.4173400673400673,0.2538720538720538,0.0295913531866791
25,0.3069023569023569,0.4163299663299663,0.2563973063973064,0.0320195788401799
23,0.3021885521885522,0.4070707070707071,0.2622895622895623,0.0317629150497077
21,0.3018518518518518,0.4062289562289562,0.2533670033670033,0.031942214317236
19,0.2976430976430976,0.4026936026936027,0.2572390572390572,0.0345240984290679
17,0.2934343434343434,0.3824915824915825,0.2622895622895623,0.036932063446137
15,0.2836700336700337,0.3887205387205387,0.2577441077441077,0.0391014581364223
13,0.2740740740740741,0.3703703703703703,0.2454545454545454,0.0431599670600933
11,0.2479797979797979,0.3574074074074074,0.2272727272727272,0.048583868785131
9,0.2356902356902357,0.335016835016835,0.2311447811447811,0.0543511238339527
7,0.2225589225589225,0.3294612794612794,0.2097643097643097,0.0599417095577102
5,0.2282828282828282,0.2867003367003367,0.219023569023569,0.0635335843275643
3,0.24006734006734,0.2442760942760942,0.204040404040404,0.0637519043832223
1,0.2757575757575757,0.119023569023569,0.2794612794612794,0.0638952570740749
0,0.2765993265993266,0.1006734006734006,0.2979797979797979,0.064001729926938
