epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.3023569023569024,0.23922558922558923,0.4035353535353535,0.4372053872053872,0.3037037037037037,0.31026936026936025,0.008416660759452447
9,0.2983164983164983,0.2395622895622895,0.396969696969697,0.4419191919191919,0.3102693602693602,0.3085858585858586,0.0089007309864591
8,0.2892255892255892,0.24006734006734,0.3959595959595959,0.4405723905723905,0.3033670033670033,0.301010101010101,0.0097304455378484
7,0.3067340067340067,0.2481481481481481,0.4095959595959595,0.4367003367003367,0.3067340067340067,0.3069023569023569,0.0097192911411342
6,0.3102693602693602,0.2525252525252525,0.4072390572390572,0.4409090909090909,0.3082491582491583,0.301010101010101,0.0099335852663031
5,0.302020202020202,0.2414141414141414,0.4057239057239057,0.4373737373737373,0.2979797979797979,0.3013468013468013,0.0103366807993124
4,0.2915824915824916,0.2415824915824916,0.3961279461279461,0.4303030303030303,0.2924242424242424,0.2993265993265993,0.0111171262103859
3,0.296969696969697,0.2395622895622895,0.3909090909090909,0.4198653198653199,0.2909090909090909,0.2887205387205387,0.0125735913805306
2,0.3025252525252525,0.2393939393939393,0.3941077441077441,0.4087542087542087,0.3015151515151515,0.2767676767676768,0.0166392845232337
1,0.2927609427609428,0.2318181818181818,0.3693602693602693,0.3656565656565657,0.2867003367003367,0.1961279461279461,0.0208769168896637
0,0.2696969696969697,0.2077441077441077,0.3695286195286195,0.1728956228956229,0.264983164983165,0.3067340067340067,0.0643812655595331
