mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2609427609427609,0.27104377104377103,0.39865319865319865,0.3942760942760943,0.42828282828282827,0.41279461279461277,0.2851851851851852,0.28754208754208754,6,2026-09-11 16:55:37
adabn,0.26026936026936026,0.27037037037037037,0.38282828282828285,0.37676767676767675,0.3939393939393939,0.38821548821548824,0.3164983164983165,0.29865319865319867,6,2026-09-11 16:55:37
