epoch,KNN,MLP,NB,val MSE
29,0.2292929292929293,0.27121212121212124,0.182996632996633,0.061328753101148145
27,0.2260942760942761,0.2725589225589225,0.184006734006734,0.0606002498411475
25,0.2228956228956229,0.2964646464646465,0.185016835016835,0.0593740103590975
23,0.2234006734006734,0.2712121212121212,0.1883838383838383,0.0593510103638599
21,0.2217171717171717,0.2838383838383838,0.1941077441077441,0.0584414886314005
19,0.2208754208754208,0.2882154882154882,0.1939393939393939,0.0575564005221926
17,0.222053872053872,0.2767676767676768,0.2005050505050505,0.0577538118533935
15,0.2178451178451178,0.282996632996633,0.1962962962962963,0.0570699419184434
13,0.2186868686868686,0.2816498316498316,0.188047138047138,0.0564789262734234
11,0.221043771043771,0.2760942760942761,0.1909090909090909,0.0555781356090444
9,0.219023569023569,0.268013468013468,0.1767676767676767,0.0557186711334737
7,0.2326599326599326,0.2952861952861952,0.1757575757575757,0.0639302131139258
5,0.2299663299663299,0.2904040404040404,0.1803030303030303,0.0625402078191298
3,0.2242424242424242,0.2080808080808081,0.1846801346801346,0.063820833370063
1,0.2681818181818182,0.1952861952861952,0.231986531986532,0.0634230259759599
0,0.2607744107744107,0.1006734006734006,0.2902356902356902,0.0635997721955153
