epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.38602693602693605,0.27575757575757576,0.4735690235690236,0.565993265993266,0.36144781144781146,0.43063973063973066,0.013744558715534464
9,0.4208754208754209,0.2661616161616161,0.4787878787878787,0.5597643097643098,0.365993265993266,0.4331649831649831,0.0176269409840605
8,0.4346801346801346,0.2878787878787879,0.4818181818181818,0.5675084175084175,0.3621212121212121,0.4294612794612795,0.0264335037349701
7,0.4552188552188552,0.2875420875420875,0.4905723905723905,0.5654882154882155,0.3728956228956229,0.4336700336700336,0.0332096596951488
6,0.453030303030303,0.3035353535353535,0.5028619528619529,0.5557239057239057,0.3764309764309764,0.4230639730639731,0.0375177236422764
5,0.453030303030303,0.3053872053872054,0.5042087542087542,0.560942760942761,0.369023569023569,0.4079124579124579,0.0557218932052065
4,0.4306397306397306,0.2993265993265993,0.4947811447811447,0.5462962962962963,0.3558922558922558,0.3836700336700336,0.0648235556393279
3,0.4047138047138047,0.2924242424242424,0.4718855218855219,0.5348484848484848,0.3478114478114478,0.3548821548821549,0.0674085053309242
2,0.3735690235690235,0.2851851851851852,0.4523569023569023,0.4873737373737373,0.332996632996633,0.3158249158249158,0.0689314885815972
1,0.3173400673400673,0.2629629629629629,0.4069023569023569,0.403030303030303,0.3111111111111111,0.2604377104377104,0.0689311308544757
0,0.2602693602693602,0.2144781144781145,0.3658249158249158,0.2695286195286195,0.2796296296296296,0.2902356902356902,0.0652482706993871
