epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.13804713804713806,0.1377104377104377,0.3037037037037037,0.2905723905723906,0.25656565656565655,0.24242424242424243,0.17474747474747473,0.18754208754208754,0.08667610416298015,0.8951107738124338,0.16968177059653458,0.014643999593700193,10.66
27,0.1478114478114478,0.1397306397306397,0.3067340067340067,0.2861952861952861,0.241077441077441,0.2427609427609427,0.1824915824915824,0.1757575757575757,0.0855685545406163,0.8972574301586029,0.1708357614126934,0.0144551026866219,10.17
25,0.1437710437710437,0.1444444444444444,0.2979797979797979,0.2878787878787879,0.2508417508417508,0.2356902356902357,0.1919191919191919,0.1723905723905724,0.0851187867047943,0.8999500111409813,0.1669551925674365,0.0140538627258057,13.44
23,0.1542087542087542,0.1414141414141414,0.3077441077441077,0.2895622895622896,0.2555555555555555,0.2393939393939393,0.2094276094276094,0.1895622895622895,0.0854167398429255,0.9022210251753496,0.1672577667198363,0.0139161770878608,13.42
21,0.1454545454545454,0.134006734006734,0.2922558922558922,0.2909090909090909,0.2606060606060606,0.2491582491582491,0.1845117845117845,0.176094276094276,0.085647037170073,0.9039357809504126,0.1685598720410827,0.0138691375862546,12.83
19,0.1542087542087542,0.1552188552188552,0.3117845117845118,0.2996632996632997,0.2629629629629629,0.2545454545454545,0.2006734006734006,0.1848484848484848,0.0851187899867552,0.9067359373068354,0.1708800232714148,0.0134499407711492,14.02
17,0.1498316498316498,0.1528619528619528,0.3154882154882155,0.3117845117845118,0.273063973063973,0.2666666666666666,0.2026936026936027,0.1942760942760942,0.0860312319431804,0.9099031887995968,0.1718929088229586,0.0130867334320002,11.44
15,0.1531986531986532,0.1589225589225589,0.3333333333333333,0.3094276094276094,0.2713804713804714,0.2612794612794613,0.1942760942760942,0.1898989898989899,0.0863804987120586,0.9131289253568952,0.1719978906356605,0.0125261241937898,11.62
13,0.165993265993266,0.1693602693602693,0.3121212121212121,0.3037037037037037,0.2818181818181818,0.2616161616161616,0.2171717171717171,0.2016835016835017,0.0865455521386427,0.9163168520684456,0.1704877408067132,0.0118910652365843,12.93
11,0.1575757575757575,0.1491582491582491,0.3131313131313131,0.3077441077441077,0.267003367003367,0.2666666666666666,0.1865319865319865,0.1797979797979798,0.0843258893802153,0.9210187618140202,0.1661272779771476,0.0112971965176094,12.55
9,0.1447811447811448,0.1491582491582491,0.3175084175084175,0.3168350168350168,0.273063973063973,0.2606060606060606,0.1848484848484848,0.1878787878787878,0.0853387353607647,0.9274150478612084,0.1696995742571581,0.0102882448785529,12.11
7,0.1555555555555555,0.1397306397306397,0.3282828282828283,0.3178451178451178,0.2811447811447811,0.2767676767676768,0.1993265993265993,0.1861952861952862,0.0863978531919618,0.9316095371914518,0.1878816146569646,0.0100256100557981,14.31
5,0.1626262626262626,0.1508417508417508,0.339057239057239,0.3111111111111111,0.2983164983164983,0.2804713804713805,0.2117845117845118,0.205050505050505,0.085008021040454,0.9394882818695846,0.2018662316214506,0.0089065160092179,12.07
3,0.1747474747474747,0.1723905723905724,0.3622895622895623,0.3565656565656566,0.3239057239057239,0.3164983164983165,0.2047138047138047,0.2003367003367003,0.0818353290165084,0.9654457200864318,0.1620831069578031,0.005261291304876,10.55
1,0.2666666666666666,0.267003367003367,0.3925925925925926,0.3764309764309764,0.4195286195286195,0.4087542087542087,0.2124579124579124,0.2104377104377104,0.0642109016423009,0.9926783119796948,0.0589998703521148,0.0038946257892307,19.59
0,0.27003367003367,0.2737373737373737,0.3952861952861953,0.3858585858585858,0.4087542087542087,0.4013468013468013,0.2814814814814815,0.2865319865319865,0.0648761921583759,,,,12.34
