epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.16986531986531986,0.16885521885521884,0.24595959595959596,0.19461279461279463,0.21565656565656566,0.1356902356902357,0.06112634565939277
9,0.1696969696969697,0.1723905723905724,0.2513468013468014,0.1927609427609427,0.2080808080808081,0.1397306397306397,0.0618242875641446
8,0.1658249158249158,0.1771043771043771,0.2469696969696969,0.1898989898989899,0.2153198653198653,0.1471380471380471,0.0628842501098796
7,0.157070707070707,0.1656565656565656,0.2422558922558922,0.185016835016835,0.1964646464646464,0.1444444444444444,0.0627547214750604
6,0.1723905723905724,0.1776094276094276,0.2567340067340067,0.1951178451178451,0.2217171717171717,0.1336700336700336,0.0634966980646071
5,0.1845117845117845,0.184006734006734,0.2609427609427609,0.2111111111111111,0.2168350168350168,0.1356902356902357,0.0633634725721225
4,0.1878787878787878,0.1762626262626262,0.265993265993266,0.2171717171717171,0.224074074074074,0.1084175084175084,0.0640170626858411
3,0.2057239057239057,0.1893939393939394,0.2727272727272727,0.2213804713804713,0.2274410774410774,0.1587542087542087,0.0633880705316261
2,0.2284511784511784,0.2001683501683501,0.319023569023569,0.2116161616161616,0.2496632996632996,0.2015151515151515,0.064072840670074
1,0.2523569023569023,0.2101010101010101,0.3400673400673401,0.2225589225589225,0.2587542087542087,0.2265993265993266,0.064389892703263
0,0.2542087542087542,0.187037037037037,0.330976430976431,0.1627946127946128,0.2523569023569023,0.2515151515151515,0.0646565669409758
