epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.3244107744107744,0.23585858585858585,0.398989898989899,0.3434343434343434,0.2956228956228956,0.3368686868686869,0.012922566642134483
9,0.3217171717171717,0.2383838383838384,0.3964646464646464,0.3446127946127946,0.3023569023569024,0.3355218855218855,0.0131799217419397
8,0.317003367003367,0.2383838383838384,0.4038720538720539,0.3442760942760943,0.2851851851851852,0.3358585858585858,0.0135912793501549
7,0.3254208754208754,0.2365319865319865,0.402020202020202,0.3516835016835017,0.2925925925925925,0.3333333333333333,0.0142954164904213
6,0.3234006734006734,0.238047138047138,0.4037037037037037,0.348989898989899,0.2925925925925925,0.3301346801346801,0.0149166275934046
5,0.3304713804713804,0.2244107744107744,0.3973063973063973,0.3531986531986532,0.2912457912457912,0.3249158249158249,0.0164470635801156
4,0.3053872053872054,0.2309764309764309,0.3784511784511784,0.3432659932659933,0.2855218855218855,0.3067340067340067,0.0184197981046185
3,0.2836700336700337,0.2262626262626262,0.3764309764309764,0.3267676767676767,0.2767676767676768,0.2936026936026936,0.019939307103572
2,0.2760942760942761,0.2252525252525252,0.3624579124579125,0.3294612794612794,0.2718855218855219,0.2814814814814815,0.0217601770492101
1,0.252020202020202,0.2065656565656565,0.337037037037037,0.3252525252525252,0.2602693602693602,0.2579124579124579,0.025979105068857
0,0.2425925925925925,0.2045454545454545,0.3217171717171717,0.1609427609427609,0.2471380471380471,0.238047138047138,0.06307530001494
