epoch,KNN,MLP,NB,val MSE
29,0.17154882154882156,0.19478114478114478,0.11481481481481481,0.07026685969523595
27,0.1791245791245791,0.1796296296296296,0.1151515151515151,0.0703582354286953
25,0.1725589225589225,0.1792929292929292,0.1163299663299663,0.0699700257785578
23,0.1725589225589225,0.1888888888888888,0.1124579124579124,0.0701470529763143
21,0.1755892255892256,0.1878787878787878,0.1107744107744107,0.0703371909395733
19,0.1702020202020202,0.1728956228956229,0.1107744107744107,0.0702483243313924
17,0.1801346801346801,0.1575757575757575,0.1227272727272727,0.0701531347807093
15,0.1994949494949495,0.1868686868686868,0.1139730639730639,0.0694110650522882
13,0.1722222222222222,0.1616161616161616,0.1092592592592592,0.0698424005090237
11,0.1813131313131313,0.122053872053872,0.1127946127946128,0.0698681876036879
9,0.1636363636363636,0.1439393939393939,0.1116161616161616,0.0700468475042079
7,0.1702020202020202,0.1225589225589225,0.1156565656565656,0.0703208531330787
5,0.1771043771043771,0.1395622895622895,0.1139730639730639,0.0676521031884063
3,0.2269360269360269,0.2215488215488215,0.1234006734006734,0.0650862550915452
1,0.2378787878787878,0.2191919191919192,0.1994949494949495,0.0642418234905171
0,0.2826599326599326,0.1037037037037037,0.3163299663299663,0.0641236722628134
