epoch,KNN,MLP,NB,val MSE
29,0.14225589225589225,0.1005050505050505,0.10353535353535354,0.1481574715030765
27,0.1393939393939394,0.1006734006734006,0.104040404040404,0.1486983066871365
25,0.1341750841750841,0.1005050505050505,0.1035353535353535,0.1482731788609421
23,0.1496632996632996,0.1067340067340067,0.1035353535353535,0.1487224308730865
21,0.1383838383838384,0.0989898989898989,0.1035353535353535,0.1482205359963286
19,0.1375420875420875,0.1006734006734006,0.1035353535353535,0.1496097377731363
17,0.1451178451178451,0.1067340067340067,0.1038720538720538,0.1475516433825924
15,0.1456228956228956,0.1006734006734006,0.1038720538720538,0.149180505510757
13,0.1420875420875421,0.1006734006734006,0.104040404040404,0.1505475872945616
11,0.1422558922558922,0.0971380471380471,0.1038720538720538,0.1504374176634353
9,0.1417508417508417,0.1006734006734006,0.104040404040404,0.1527923665556984
7,0.1356902356902357,0.1001683501683501,0.104040404040404,0.1535247720738287
5,0.1429292929292929,0.1006734006734006,0.104040404040404,0.1551126356023243
3,0.1447811447811448,0.1067340067340067,0.104040404040404,0.159606603677277
1,0.1385521885521885,0.1006734006734006,0.104040404040404,0.1533066959618251
0,0.2909090909090909,0.1715488215488215,0.2750841750841751,0.0629989985264109
