epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.3164983164983165,0.24242424242424243,0.4042087542087542,0.39057239057239057,0.29074074074074074,0.3335016835016835,0.01082992596389663
9,0.3175084175084175,0.2287878787878788,0.4095959595959595,0.3920875420875421,0.287037037037037,0.3346801346801347,0.0111002892546924
8,0.3148148148148148,0.2297979797979798,0.4104377104377104,0.397979797979798,0.2888888888888888,0.3358585858585858,0.0114932511924876
7,0.3109427609427609,0.2335016835016835,0.3998316498316498,0.3898989898989899,0.2993265993265993,0.3308080808080808,0.0121118621966846
6,0.3075757575757575,0.2262626262626262,0.3981481481481481,0.3760942760942761,0.288047138047138,0.3271043771043771,0.0129937035648638
5,0.308080808080808,0.2336700336700336,0.3964646464646464,0.3789562289562289,0.3058922558922559,0.3284511784511784,0.0144565675000711
4,0.2954545454545454,0.2116161616161616,0.3833333333333333,0.371043771043771,0.2782828282828283,0.3025252525252525,0.017801609222792
3,0.2897306397306397,0.2265993265993266,0.3799663299663299,0.3653198653198653,0.2715488215488215,0.303030303030303,0.0203954062472572
2,0.288047138047138,0.2223905723905724,0.3838383838383838,0.3543771043771044,0.2715488215488215,0.2930976430976431,0.0249475385699269
1,0.2638047138047138,0.2198653198653198,0.3537037037037037,0.334006734006734,0.2718855218855219,0.2734006734006734,0.0326127742994477
0,0.187037037037037,0.1521885521885521,0.2511784511784511,0.1006734006734006,0.2087542087542087,0.2304713804713804,0.0636201177196011
