epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.3296296296296296,0.3084175084175084,0.37003367003367005,0.3643097643097643,0.37037037037037035,0.368013468013468,0.22323232323232323,0.2468013468013468,0.04561522491210095,0.27617351929346723,0.21715462744235992,14.38
27,0.3134680134680134,0.305050505050505,0.3525252525252525,0.3602693602693603,0.3521885521885521,0.3592592592592593,0.1801346801346801,0.1996632996632996,0.0477935246607126,0.275675166050593,0.2188715281089147,11.71
25,0.3138047138047138,0.3148148148148148,0.3562289562289562,0.3488215488215488,0.3646464646464646,0.3606060606060606,0.1966329966329966,0.2043771043771043,0.0540195615237601,0.2765927418073018,0.2161306615670522,13.85
23,0.3333333333333333,0.3006734006734006,0.3727272727272727,0.3511784511784512,0.373063973063973,0.3555555555555555,0.2178451178451178,0.234006734006734,0.0449789746285649,0.2787911462783813,0.2149021708965301,15.7
21,0.3158249158249158,0.3178451178451178,0.3754208754208754,0.3683501683501683,0.3814814814814815,0.371043771043771,0.2404040404040404,0.241077441077441,0.0526410928575014,0.2784662977854411,0.2130773291985193,13.11
19,0.3168350168350168,0.3090909090909091,0.3575757575757576,0.3572390572390572,0.3703703703703703,0.3639730639730639,0.2259259259259259,0.2353535353535353,0.0523963402328122,0.280604836543401,0.209717651605606,13.75
17,0.3161616161616161,0.302020202020202,0.3686868686868687,0.3616161616161616,0.3824915824915825,0.3565656565656566,0.2316498316498316,0.2316498316498316,0.0523029612857008,0.2841861335436503,0.2064861847956975,14.02
15,0.3101010101010101,0.2747474747474747,0.3579124579124579,0.3457912457912458,0.3720538720538721,0.3454545454545454,0.2269360269360269,0.2326599326599326,0.0654722333258782,0.2867694461345673,0.2005773023764292,13.1
13,0.2808080808080808,0.2801346801346801,0.3498316498316498,0.3447811447811448,0.3585858585858585,0.3430976430976431,0.2161616161616161,0.2178451178451178,0.0626777441407922,0.2911912012100219,0.1871325749158859,12.95
11,0.2821548821548821,0.2791245791245791,0.3437710437710438,0.3420875420875421,0.3555555555555555,0.3592592592592593,0.2255892255892256,0.2309764309764309,0.0614389877495079,0.2950625276565551,0.1766377717256546,14.39
9,0.269023569023569,0.2558922558922559,0.3373737373737374,0.3404040404040404,0.3521885521885521,0.3343434343434343,0.2309764309764309,0.2286195286195286,0.0718748327642414,0.3006312465667725,0.1516517060995102,15.25
7,0.2764309764309764,0.2787878787878788,0.3501683501683502,0.3441077441077441,0.3575757575757576,0.3468013468013468,0.2212121212121212,0.2198653198653198,0.0799640183259284,0.307739010254542,0.0977816290656725,12.71
5,0.2835016835016835,0.2696969696969697,0.3703703703703703,0.3727272727272727,0.3771043771043771,0.3683501683501683,0.2296296296296296,0.2468013468013468,0.0923480284176965,0.3145648046334584,0.0483897224068641,12.59
3,0.2417508417508417,0.231986531986532,0.3215488215488215,0.3228956228956229,0.3289562289562289,0.3242424242424242,0.2037037037037037,0.2124579124579124,0.094577363035501,0.3232307275136312,0.0326605145384868,13.8
1,0.2535353535353535,0.2582491582491582,0.3400673400673401,0.3521885521885521,0.3525252525252525,0.3488215488215488,0.1811447811447811,0.1831649831649831,0.1002223556381559,0.3519966459274292,0.0084127774306883,15.34
0,0.2979797979797979,0.2956228956228956,0.4053872053872054,0.4026936026936027,0.441077441077441,0.4424242424242424,0.2808080808080808,0.2845117845117845,0.0634872805902843,,,10.76
