epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.13383838383838384,0.14646464646464646,0.19528619528619529,0.10067340067340068,0.17845117845117844,0.10319865319865319,0.06771473727498342
9,0.1227272727272727,0.1383838383838384,0.2025252525252525,0.1461279461279461,0.186026936026936,0.1035353535353535,0.0667710866163721
8,0.1306397306397306,0.1425925925925926,0.209090909090909,0.1415824915824916,0.1976430976430976,0.1018518518518518,0.0659929875807165
7,0.1228956228956228,0.1516835016835016,0.2156565656565656,0.1584175084175084,0.191077441077441,0.1031986531986531,0.0651559559479488
6,0.134006734006734,0.1572390572390572,0.2287878787878788,0.1528619528619528,0.2069023569023569,0.1058922558922559,0.0639658638575572
5,0.1404040404040404,0.1663299663299663,0.2402356902356902,0.1688552188552188,0.2143097643097643,0.12003367003367,0.0632618789827421
4,0.1644781144781144,0.1668350168350168,0.2481481481481481,0.2006734006734006,0.2045454545454545,0.1163299663299663,0.0630847994257988
3,0.1892255892255892,0.1693602693602693,0.2533670033670033,0.2003367003367003,0.2095959595959595,0.1757575757575757,0.0630185642936407
2,0.1988215488215488,0.1917508417508417,0.288047138047138,0.1888888888888888,0.2188552188552188,0.1867003367003367,0.0629905583221154
1,0.223063973063973,0.1836700336700336,0.3065656565656565,0.1569023569023569,0.2343434343434343,0.2057239057239057,0.0629974022626771
0,0.2237373737373737,0.1752525252525252,0.2739057239057239,0.1067340067340067,0.2281144781144781,0.2488215488215488,0.0630461227075985
