epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.3962962962962963,0.30033670033670035,0.4713804713804714,0.46111111111111114,0.36767676767676766,0.4058922558922559,0.07522025646817197
9,0.3914141414141414,0.3124579124579124,0.4734006734006734,0.4579124579124579,0.3619528619528619,0.3936026936026936,0.0759738137148201
8,0.3836700336700336,0.3058922558922559,0.4661616161616161,0.4557239057239057,0.348989898989899,0.3858585858585858,0.0769382817521823
7,0.3769360269360269,0.3151515151515151,0.4599326599326599,0.4535353535353535,0.3562289562289562,0.3688552188552189,0.077933715064191
6,0.368013468013468,0.2872053872053872,0.448989898989899,0.4468013468013468,0.3494949494949494,0.3587542087542087,0.0774882426601214
5,0.3582491582491582,0.2927609427609428,0.4447811447811448,0.4292929292929293,0.3405723905723906,0.3348484848484848,0.0787101505889985
4,0.3387205387205387,0.2936026936026936,0.4207070707070707,0.4168350168350168,0.3419191919191919,0.3294612794612794,0.0775526619018394
3,0.3331649831649831,0.289057239057239,0.4148148148148148,0.3954545454545454,0.339057239057239,0.3387205387205387,0.0756253662782177
2,0.2887205387205387,0.2567340067340067,0.3804713804713804,0.3496632996632997,0.3058922558922559,0.2796296296296296,0.0753431062000682
1,0.1750841750841751,0.1747474747474747,0.2696969696969697,0.1905723905723905,0.2196969696969697,0.132996632996633,0.0743186659052253
0,0.1957912457912458,0.1616161616161616,0.2612794612794613,0.1067340067340067,0.2191919191919192,0.2365319865319865,0.0639316704104361
