mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2542087542087542,0.25993265993265996,0.3865319865319865,0.3872053872053872,0.4175084175084175,0.41279461279461277,0.2723905723905724,0.27474747474747474,7,2026-09-11 17:56:24
adabn,0.2468013468013468,0.25656565656565655,0.36464646464646466,0.3589225589225589,0.36632996632996634,0.368013468013468,0.2828282828282828,0.27474747474747474,7,2026-09-11 17:56:24
