epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.1143097643097643,0.11548821548821549,0.1606060606060606,0.14882154882154883,0.15505050505050505,0.13148148148148148,0.06272827266164614
9,0.1207070707070707,0.1212121212121212,0.1609427609427609,0.1525252525252525,0.1553872053872053,0.1057239057239057,0.0631978526565893
8,0.1134680134680134,0.1247474747474747,0.1617845117845117,0.1515151515151515,0.1493265993265993,0.1058922558922559,0.0633696034537433
7,0.1237373737373737,0.1425925925925926,0.1754208754208754,0.15,0.1577441077441077,0.1223905723905724,0.0630028945911629
6,0.1141414141414141,0.1402356902356902,0.1981481481481481,0.1441077441077441,0.1634680134680134,0.1176767676767676,0.0634325025189621
5,0.1319865319865319,0.169023569023569,0.2484848484848484,0.1436026936026936,0.1961279461279461,0.1089225589225589,0.0640501143347941
4,0.1809764309764309,0.1671717171717171,0.2538720538720538,0.1848484848484848,0.206060606060606,0.158080808080808,0.0631370802358666
3,0.2033670033670033,0.1861952861952862,0.286026936026936,0.1914141414141414,0.224074074074074,0.1872053872053872,0.0639231826904929
2,0.2163299663299663,0.1759259259259259,0.2956228956228956,0.1015151515151515,0.2483164983164983,0.219023569023569,0.0644111702513101
1,0.2178451178451178,0.1813131313131313,0.2981481481481481,0.1067340067340067,0.241077441077441,0.2658249158249158,0.0648637870541686
0,0.2121212121212121,0.1742424242424242,0.2996632996632997,0.1067340067340067,0.2471380471380471,0.256060606060606,0.0653577840045015
