epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.24107744107744108,0.23636363636363636,0.365993265993266,0.36127946127946126,0.4414141414141414,0.4228956228956229,0.32222222222222224,0.3400673400673401,0.002094482589673522,0.0021024511762273808,0.24181849986314774,20.52
27,0.2353535353535353,0.235016835016835,0.3693602693602693,0.3599326599326599,0.4367003367003367,0.4333333333333333,0.3222222222222222,0.3397306397306397,0.0020974782871605,0.0021340936183308,0.2414983838200569,22.87
25,0.2397306397306397,0.2363636363636363,0.3686868686868687,0.3595959595959596,0.436026936026936,0.4343434343434343,0.3218855218855219,0.3417508417508417,0.0021684136691207,0.0021741530145518,0.2416623826622962,24.11
23,0.239057239057239,0.2393939393939393,0.3707070707070707,0.362962962962963,0.4464646464646464,0.44006734006734,0.3228956228956229,0.3417508417508417,0.002257692693157,0.0022155338497832,0.2415158810814221,23.73
21,0.2397306397306397,0.2437710437710437,0.3737373737373737,0.3616161616161616,0.4484848484848485,0.4292929292929293,0.3255892255892256,0.3420875420875421,0.0023248707687442,0.0022768575431158,0.2413850637078285,24.78
19,0.2494949494949495,0.2441077441077441,0.373063973063973,0.3616161616161616,0.4434343434343434,0.4299663299663299,0.3235690235690235,0.3393939393939394,0.0023389363315677,0.0023645506540002,0.2411445378065109,22.24
17,0.2454545454545454,0.2377104377104377,0.3744107744107744,0.3616161616161616,0.4383838383838384,0.4272727272727272,0.3235690235690235,0.3383838383838384,0.0024657604242402,0.0024453794237536,0.2410053359071413,22.58
15,0.2437710437710437,0.2397306397306397,0.3747474747474748,0.3636363636363636,0.4430976430976431,0.4239057239057239,0.3292929292929293,0.3454545454545454,0.0025398942526532,0.0025557432807981,0.2406609900196393,23.43
13,0.2437710437710437,0.2501683501683501,0.3717171717171717,0.3609427609427609,0.4528619528619528,0.4333333333333333,0.3289562289562289,0.3501683501683502,0.0026982573243966,0.0027034087479114,0.2403508662978808,21.58
11,0.2383838383838384,0.2498316498316498,0.3764309764309764,0.367003367003367,0.4488215488215488,0.4380471380471381,0.3299663299663299,0.3494949494949494,0.0028053493583062,0.0028984898393973,0.2399602171381314,20.66
9,0.2424242424242424,0.2454545454545454,0.371043771043771,0.3612794612794612,0.4430976430976431,0.4316498316498317,0.3323232323232323,0.3494949494949494,0.0030730089903056,0.0031889678174629,0.2394652252991994,21.34
7,0.2437710437710437,0.2515151515151515,0.3821548821548821,0.3683501683501683,0.4468013468013468,0.4336700336700336,0.3296296296296296,0.3494949494949494,0.0035591497215017,0.0035899102936188,0.2386376788814862,21.73
5,0.2521885521885522,0.2474747474747475,0.3791245791245791,0.3767676767676767,0.4589225589225589,0.441077441077441,0.3336700336700336,0.3471380471380471,0.0040658860393761,0.0042785117865229,0.2373418600956598,21.93
3,0.2626262626262626,0.2602693602693602,0.3835016835016835,0.3868686868686868,0.4747474747474747,0.4592592592592592,0.3276094276094276,0.3400673400673401,0.0054035275954534,0.0057732805324097,0.2342494103511174,19.02
1,0.3074074074074074,0.3023569023569024,0.3791245791245791,0.3794612794612794,0.4686868686868687,0.4653198653198653,0.330976430976431,0.334006734006734,0.0091424573677696,0.0150825504511594,0.2105055801815275,20.93
0,0.2723905723905724,0.269023569023569,0.3542087542087542,0.3525252525252525,0.4407407407407407,0.4585858585858586,0.2993265993265993,0.3104377104377104,0.0638916907008227,,,20.69
