mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.34276094276094277,0.3414141414141414,0.3993265993265993,0.4006734006734007,0.42188552188552186,0.4286195286195286,0.2673400673400673,0.27070707070707073,6,2026-09-11 16:41:44
adabn,0.3282828282828283,0.34949494949494947,0.42794612794612796,0.44074074074074077,0.4767676767676768,0.4767676767676768,0.2855218855218855,0.2831649831649832,6,2026-09-11 16:41:44
