epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.29747474747474745,0.26346801346801346,0.39090909090909093,0.38063973063973067,0.3213804713804714,0.2601010101010101,0.07693956543560773
9,0.2654882154882155,0.2372053872053872,0.3601010101010101,0.3516835016835017,0.315993265993266,0.2508417508417508,0.0777364667657213
8,0.2188552188552188,0.2057239057239057,0.3134680134680134,0.2962962962962963,0.254040404040404,0.1962962962962963,0.0765537721225677
7,0.1074074074074074,0.1171717171717171,0.1212121212121212,0.107070707070707,0.1212121212121212,0.1035353535353535,0.0763185153290179
6,0.1247474747474747,0.1116161616161616,0.119023569023569,0.1006734006734006,0.1124579124579124,0.1018518518518518,0.0761526505831715
5,0.1124579124579124,0.1143097643097643,0.1191919191919192,0.1006734006734006,0.117003367003367,0.101010101010101,0.0754622975976386
4,0.1420875420875421,0.1175084175084175,0.1282828282828282,0.1006734006734006,0.1132996632996633,0.1072390572390572,0.0756318549663622
3,0.1234006734006734,0.1075757575757575,0.1107744107744107,0.1006734006734006,0.1111111111111111,0.1063973063973064,0.0752911854925735
2,0.1254208754208754,0.1097643097643097,0.1215488215488215,0.1006734006734006,0.1154882154882154,0.1074074074074074,0.0751249827973901
1,0.1178451178451178,0.1101010101010101,0.1196969696969696,0.1006734006734006,0.1158249158249158,0.1075757575757575,0.0746731289975067
0,0.2089225589225589,0.1739057239057239,0.2843434343434343,0.1067340067340067,0.2451178451178451,0.2683501683501683,0.0641386965901771
