epoch,KNN,MLP,NB,val MSE
29,0.4131313131313131,0.5006734006734007,0.39124579124579123,0.02801892802542734
27,0.4008417508417508,0.4905723905723905,0.3882154882154882,0.0316993869960202
25,0.3939393939393939,0.4804713804713805,0.387037037037037,0.0296479971454103
23,0.3959595959595959,0.4816498316498316,0.3786195286195286,0.032303995543803
21,0.3902356902356902,0.4621212121212121,0.3624579124579125,0.0334330085552501
19,0.386026936026936,0.4538720538720538,0.3422558922558922,0.0359393379371447
17,0.3471380471380471,0.4188552188552188,0.3136363636363636,0.0389621334736025
15,0.3205387205387205,0.3873737373737373,0.2964646464646465,0.0423618730812682
13,0.2712121212121212,0.3324915824915825,0.1993265993265993,0.0612080186658388
11,0.1457912457912458,0.182996632996633,0.1074074074074074,0.0849042092160475
9,0.1466329966329966,0.1744107744107744,0.104040404040404,0.0906819943239379
7,0.1031986531986531,0.1006734006734006,0.0986531986531986,0.086877176686989
5,0.1084175084175084,0.1006734006734006,0.1006734006734006,0.0894365250323212
3,0.1602693602693602,0.1006734006734006,0.1047138047138047,0.0867315116826425
1,0.1606060606060606,0.1006734006734006,0.1035353535353535,0.0900922247455132
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
