epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
2821,0.2919191919191919,0.3063973063973064,0.33905723905723906,0.3393939393939394,0.3569023569023569,0.3461279461279461,0.29797979797979796,0.2851851851851852,0.03514547618916573,0.033090703189373016,0.23811421543359756,13.71
2633,0.3006734006734006,0.3087542087542088,0.339057239057239,0.3430976430976431,0.3414141414141414,0.3461279461279461,0.2946127946127946,0.2821548821548821,0.0349415604283182,0.0326429605484008,0.2365093566477298,13.45
2445,0.2996632996632997,0.3063973063973064,0.3434343434343434,0.3387205387205387,0.3575757575757576,0.3498316498316498,0.295959595959596,0.2818181818181818,0.0346283910739802,0.0346432328224182,0.2366798054426908,12.68
2257,0.3057239057239057,0.3053872053872054,0.3420875420875421,0.3407407407407407,0.3518518518518518,0.3535353535353535,0.2942760942760943,0.2821548821548821,0.0344036577127172,0.0333180949091911,0.2354288753122091,14.45
2069,0.3026936026936027,0.3057239057239057,0.3424242424242424,0.3417508417508417,0.3488215488215488,0.3558922558922558,0.2925925925925925,0.2875420875420875,0.0340769212613573,0.0351646542549133,0.2363948412239551,12.62
1881,0.2962962962962963,0.308080808080808,0.3484848484848485,0.3430976430976431,0.3494949494949494,0.3464646464646465,0.2898989898989899,0.2882154882154882,0.0336388905977641,0.0359368100762367,0.2348009273409843,15.37
1693,0.3026936026936027,0.3171717171717171,0.3481481481481481,0.3461279461279461,0.3505050505050505,0.3649831649831649,0.2875420875420875,0.2855218855218855,0.0335300544650685,0.0367992669343948,0.2355620488524437,14.85
1505,0.3063973063973064,0.3087542087542088,0.3521885521885521,0.3393939393939394,0.3525252525252525,0.3582491582491582,0.2855218855218855,0.2797979797979798,0.0332838425687373,0.0385318398475647,0.2351208869367838,13.54
1317,0.3134680134680134,0.3114478114478115,0.3525252525252525,0.338047138047138,0.3515151515151515,0.3484848484848485,0.2872053872053872,0.2898989898989899,0.0331117621594858,0.0388830974698066,0.2343268971890211,14.36
1129,0.3077441077441077,0.3067340067340067,0.3451178451178451,0.3420875420875421,0.3683501683501683,0.3508417508417508,0.2882154882154882,0.2895622895622896,0.0326443562188167,0.041711650788784,0.2331551667302847,17.26
941,0.3164983164983165,0.3037037037037037,0.3468013468013468,0.3420875420875421,0.3595959595959596,0.365993265993266,0.2895622895622896,0.2885521885521885,0.0320535162579579,0.0431649535894393,0.2300944905728101,15.03
753,0.3138047138047138,0.3087542087542088,0.3508417508417508,0.3367003367003367,0.3636363636363636,0.3592592592592593,0.2855218855218855,0.2895622895622896,0.0312872263032208,0.0488303750753402,0.2317565511912107,17.73
565,0.3212121212121212,0.3171717171717171,0.3552188552188552,0.3400673400673401,0.3791245791245791,0.37003367003367,0.2804713804713805,0.2845117845117845,0.0304496637471086,0.0535978749394416,0.2314825542271137,18.89
377,0.3218855218855219,0.3077441077441077,0.3548821548821549,0.3400673400673401,0.3808080808080808,0.367003367003367,0.2912457912457912,0.2898989898989899,0.0291263286494128,0.0627779811620712,0.2281504943966865,13.96
189,0.3299663299663299,0.3121212121212121,0.3545454545454545,0.3481481481481481,0.374074074074074,0.3683501683501683,0.2902356902356902,0.298989898989899,0.0266687356392136,0.0958229973912239,0.2238137610256672,14.6
1,0.2696969696969697,0.2727272727272727,0.405050505050505,0.3922558922558922,0.4104377104377104,0.4309764309764309,0.2235690235690235,0.2205387205387205,0.0635600298391671,0.9102235287427902,2.0062017256350373e-05,19.18
0,0.2784511784511784,0.2643097643097643,0.374074074074074,0.3781144781144781,0.3986531986531986,0.4087542087542087,0.2821548821548821,0.2848484848484848,0.0636649293093867,,,16.38
