mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.34915824915824917,0.3414141414141414,0.4228956228956229,0.42727272727272725,0.46464646464646464,0.45824915824915824,0.3117845117845118,0.29865319865319867,6,2026-09-13 20:06:53
adabn,0.32760942760942763,0.3447811447811448,0.4080808080808081,0.40505050505050505,0.44242424242424244,0.4468013468013468,0.28215488215488216,0.2723905723905724,6,2026-09-13 20:06:53
