epoch,KNN,MLP,NB,val MSE
29,0.4925925925925926,0.6284511784511785,0.5033670033670034,0.019807369344029078
27,0.5015151515151515,0.6265993265993266,0.5063973063973064,0.0200263247039453
25,0.4962962962962963,0.6301346801346801,0.5021885521885522,0.0199828550623164
23,0.513973063973064,0.6191919191919192,0.5026936026936027,0.0205888097665767
21,0.509090909090909,0.6222222222222222,0.4934343434343434,0.0238526485344232
19,0.5132996632996633,0.615993265993266,0.5016835016835017,0.0235531996657698
17,0.5168350168350169,0.6148148148148148,0.4944444444444444,0.0255133478834457
15,0.5254208754208755,0.6144781144781145,0.4936026936026936,0.0263052462082402
13,0.5286195286195287,0.6272727272727273,0.4966329966329966,0.028852093716683
11,0.5232323232323233,0.6057239057239058,0.4836700336700337,0.0344710259087926
9,0.5276094276094276,0.5954545454545455,0.4705387205387205,0.0364384273196145
7,0.5111111111111111,0.5898989898989899,0.4594276094276094,0.0513606561053392
5,0.4873737373737373,0.5663299663299664,0.4449494949494949,0.0633483233185051
3,0.439057239057239,0.532996632996633,0.4005050505050505,0.0778875157673765
1,0.295959595959596,0.3595959595959596,0.2119528619528619,0.0770139079507883
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
