epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.315993265993266,0.23855218855218854,0.4084175084175084,0.4286195286195286,0.2868686868686869,0.32003367003367006,0.013140688390598416
9,0.3134680134680134,0.2345117845117845,0.4080808080808081,0.4294612794612795,0.2964646464646465,0.314983164983165,0.0138381192953611
8,0.3153198653198653,0.2412457912457912,0.4104377104377104,0.4313131313131313,0.2845117845117845,0.3077441077441077,0.0147431041999036
7,0.3048821548821548,0.2474747474747475,0.4082491582491582,0.4232323232323232,0.2929292929292929,0.3077441077441077,0.0167222307899017
6,0.2949494949494949,0.2358585858585858,0.4031986531986532,0.4102693602693603,0.3028619528619529,0.2893939393939393,0.0182784364226259
5,0.2821548821548821,0.2343434343434343,0.3917508417508417,0.3922558922558922,0.3043771043771043,0.2774410774410774,0.0194914571785402
4,0.2784511784511784,0.2314814814814814,0.3794612794612794,0.3814814814814815,0.2944444444444444,0.2718855218855219,0.0205866118089079
3,0.2671717171717171,0.2383838383838384,0.3656565656565657,0.3695286195286195,0.2816498316498316,0.2639730639730639,0.0228190570077188
2,0.2481481481481481,0.2284511784511784,0.346969696969697,0.3552188552188552,0.2727272727272727,0.2562289562289562,0.0252304311848343
1,0.2193602693602693,0.2183501683501683,0.319023569023569,0.3267676767676767,0.2572390572390572,0.2353535353535353,0.035238325327873
0,0.2654882154882155,0.2023569023569023,0.3575757575757576,0.1513468013468013,0.2639730639730639,0.2907407407407407,0.0637188235473145
