epoch,KNN,MLP,val MSE
2,0.4191919191919191,0.5444444444444444,0.0614748004208555
1,0.4015151515151515,0.5074074074074074,0.0702825809297934
0,0.2688552188552188,0.2801346801346801,0.0643641174263048
2,0.3794612794612794,0.4956228956228956,0.0586908927607493
1,0.2904040404040404,0.3412457912457912,0.0668431110547766
0,0.2361952861952862,0.1966329966329966,0.0645300307597296
2,0.4144781144781145,0.5336700336700336,0.0487859130276244
1,0.3737373737373737,0.4764309764309764,0.069409101129531
0,0.282996632996633,0.3087542087542088,0.0650247621083661
2,0.4392255892255892,0.55,0.04695819393065
1,0.4112794612794613,0.5107744107744108,0.0635278386131696
0,0.2565656565656565,0.2124579124579124,0.0640071478025527
2,0.4286195286195286,0.5622895622895623,0.0367395052947699
1,0.3772727272727272,0.5043771043771044,0.0620253914255867
0,0.2845117845117845,0.2668350168350168,0.0640437980819341
2,0.3828282828282828,0.5077441077441077,0.060698957329692
1,0.3345117845117845,0.4260942760942761,0.070759379935201
0,0.2946127946127946,0.3013468013468013,0.0638114559144893
2,0.4367003367003367,0.5494949494949495,0.0443602980744775
1,0.39006734006734,0.5016835016835017,0.0663953122234577
0,0.2796296296296296,0.2755892255892256,0.0637920588771043
2,0.435016835016835,0.5464646464646464,0.0474315520382583
1,0.3728956228956229,0.4686868686868687,0.068567447192292
0,0.2728956228956229,0.2941077441077441,0.0635592309066605
2,0.388047138047138,0.5028619528619529,0.0669064168118562
1,0.3372053872053872,0.4412457912457912,0.0723896827250983
0,0.2653198653198653,0.2787878787878788,0.0644764022415315
2,0.44006734006734,0.538047138047138,0.0513132428998527
1,0.3937710437710437,0.488047138047138,0.066406678884798
0,0.2543771043771043,0.2313131313131313,0.0638379385135737
2,0.44006734006734,0.5563973063973064,0.0517412703715886
1,0.3824915824915825,0.4978114478114478,0.0652680422971769
0,0.2496632996632996,0.2518518518518518,0.0635377311447162
2,0.4255892255892256,0.5255892255892256,0.0576711340507965
1,0.3548821548821549,0.4661616161616161,0.0691210987182006
0,0.2653198653198653,0.2442760942760942,0.064685783128967
2,0.4388888888888889,0.5558922558922559,0.0413092179935207
1,0.3794612794612794,0.5107744107744108,0.0671080422867255
0,0.2601010101010101,0.27003367003367,0.063805160028314
2,0.3863636363636363,0.5156565656565657,0.0388975420844332
1,0.3776094276094276,0.4685185185185185,0.0642784602781278
0,0.2946127946127946,0.3018518518518518,0.06309346399447
2,0.4397306397306397,0.55993265993266,0.0450697952606855
1,0.3998316498316498,0.5102693602693603,0.0713517781988871
0,0.2806397306397306,0.2863636363636364,0.063615129992604
2,0.4308080808080808,0.5506734006734006,0.046431536043516
1,0.3904040404040404,0.5,0.0659435175848896
0,0.2803030303030303,0.2616161616161616,0.0631660114689258
2,0.4297979797979798,0.5331649831649832,0.0583689551979144
1,0.3895622895622895,0.4998316498316498,0.0711294362258635
0,0.2548821548821549,0.2518518518518518,0.0644372957452575
2,0.4296296296296296,0.5604377104377104,0.0459735838309274
1,0.4095959595959595,0.5318181818181819,0.0701477907690654
0,0.2757575757575757,0.2476430976430976,0.064942744879803
2,0.4321548821548822,0.5518518518518518,0.0392812682319015
1,0.3893939393939394,0.5168350168350169,0.0710737359963132
0,0.280976430976431,0.2821548821548821,0.0640044770142324
2,0.4232323232323232,0.5437710437710438,0.051715193313032
1,0.3794612794612794,0.4688552188552188,0.0626291995322196
0,0.2734006734006734,0.2941077441077441,0.0642382563166254
2,0.4249158249158249,0.5254208754208755,0.0617701556024077
1,0.367003367003367,0.4745791245791246,0.0685671143644021
0,0.2750841750841751,0.2436026936026936,0.064896017842352
2,0.421043771043771,0.5397306397306397,0.0263705390834681
1,0.3794612794612794,0.4841750841750842,0.063367700697209
0,0.2808080808080808,0.3037037037037037,0.0646129769023316
2,0.4368686868686868,0.5511784511784512,0.0531339252145951
1,0.3968013468013468,0.4973063973063973,0.0701223322873534
0,0.2646464646464646,0.2787878787878788,0.063843000269963
2,0.4361952861952862,0.5466329966329966,0.0507289511722315
1,0.3892255892255892,0.4919191919191919,0.0664266919713884
0,0.2691919191919192,0.2767676767676768,0.0640902480517462
2,0.4217171717171717,0.525084175084175,0.067894218360499
1,0.3557239057239057,0.4132996632996633,0.0735915059200612
0,0.2473063973063973,0.2776094276094276,0.064398023509958
2,0.4387205387205387,0.5331649831649832,0.0482451673630181
1,0.3715488215488216,0.4744107744107744,0.0688894514265746
0,0.2572390572390572,0.224074074074074,0.0634501913420154
2,0.4355218855218855,0.5555555555555556,0.0549997119547312
1,0.384006734006734,0.4836700336700337,0.0713847108304394
0,0.2745791245791246,0.2646464646464646,0.0633149808256177
2,0.4164983164983165,0.5245791245791246,0.0536782178187455
1,0.358080808080808,0.4486531986531986,0.0712984814300312
0,0.3005050505050505,0.2835016835016835,0.0645921592390558
2,0.4222222222222222,0.5531986531986532,0.0446033205962731
1,0.397979797979798,0.5095959595959596,0.072306353876741
0,0.2552188552188552,0.2265993265993266,0.0643352483586138
2,0.4116161616161616,0.5296296296296297,0.0630710751188796
1,0.3555555555555555,0.4525252525252525,0.0722322009543542
0,0.2774410774410774,0.2833333333333333,0.0639189572055322
2,0.4208754208754209,0.5350168350168351,0.0542416489463081
1,0.3619528619528619,0.4469696969696969,0.0652868043677633
0,0.2804713804713805,0.2816498316498316,0.0640437496068422
2,0.4218855218855218,0.5271043771043771,0.0414727473330434
1,0.3794612794612794,0.4594276094276094,0.0668642867032312
0,0.2885521885521885,0.2919191919191919,0.0638122697216897
2,0.4314814814814814,0.5385521885521886,0.0483863619197537
1,0.3814814814814815,0.4666666666666667,0.0682509266581141
0,0.288047138047138,0.2925925925925925,0.0637290685654321
2,0.4191919191919191,0.5454545454545454,0.0541619853667425
1,0.3461279461279461,0.4693602693602693,0.0683234874655362
0,0.2681818181818182,0.2833333333333333,0.0651747635292752
2,0.3786195286195286,0.5188552188552189,0.0583425740021583
1,0.3632996632996633,0.4505050505050505,0.0694208378584304
0,0.2752525252525252,0.2993265993265993,0.0645454013736697
2,0.4141414141414141,0.515993265993266,0.0555713289280026
1,0.3636363636363636,0.4712121212121212,0.0714119645182976
0,0.2745791245791246,0.2806397306397306,0.0643933116463319
2,0.4154882154882154,0.5244107744107744,0.0490903756572975
1,0.3513468013468013,0.4528619528619528,0.0707477538269112
0,0.2398989898989899,0.2265993265993266,0.0641366953417314
2,0.4015151515151515,0.5232323232323233,0.0592342293548329
1,0.3712121212121212,0.4638047138047138,0.0755991317715568
0,0.2471380471380471,0.2531986531986532,0.063146568034142
2,0.4038720538720539,0.5314814814814814,0.0452697940872151
1,0.3565656565656566,0.4547138047138047,0.0640733268965518
0,0.2678451178451178,0.2878787878787879,0.06297120921724
2,0.382996632996633,0.5084175084175084,0.0613016684938281
1,0.2968013468013468,0.3786195286195286,0.0734405753866076
0,0.2641414141414141,0.2762626262626262,0.0635054687544253
2,0.4292929292929293,0.5580808080808081,0.0455238241536896
1,0.3816498316498316,0.4885521885521885,0.0682803879874108
0,0.2914141414141414,0.2823232323232323,0.0641273019858511
1,0.3558922558922558,0.457070707070707,0.0701144145235922
0,0.2808080808080808,0.2717171717171717,0.0655137058446716
2,0.4202020202020202,0.5377104377104377,0.0552954611105457
1,0.3792929292929293,0.4848484848484848,0.0713611688286224
0,0.2765993265993266,0.295959595959596,0.0632983254100035
2,0.4309764309764309,0.5419191919191919,0.0590477625956861
1,0.402020202020202,0.4898989898989899,0.0672286708787957
0,0.2639730639730639,0.2447811447811448,0.0628518843113529
2,0.4382154882154882,0.5656565656565656,0.0371714972892567
1,0.4127946127946127,0.5107744107744108,0.0705345687299278
0,0.2715488215488215,0.2641414141414141,0.0653280065681117
2,0.4373737373737373,0.5602693602693603,0.0337999028585467
1,0.4075757575757576,0.5069023569023569,0.0644582568884531
0,0.2671717171717171,0.2803030303030303,0.0635141099589756
2,0.4038720538720539,0.5208754208754208,0.0415463625233402
1,0.3412457912457912,0.4375420875420875,0.0676364960284576
0,0.2705387205387205,0.2910774410774411,0.0629581567131604
2,0.4102693602693603,0.5336700336700336,0.053907130813461
1,0.3538720538720539,0.4397306397306397,0.068015900223812
0,0.2749158249158249,0.2671717171717171,0.0632533352577241
2,0.4343434343434343,0.5350168350168351,0.0542654239871997
1,0.3915824915824916,0.5097643097643098,0.0723548284789702
0,0.2771043771043771,0.2887205387205387,0.0640590929593328
2,0.4355218855218855,0.5508417508417508,0.0404759985105288
1,0.3688552188552189,0.4895622895622896,0.0689083455233019
0,0.2424242424242424,0.2213804713804713,0.0644276601528719
2,0.4271043771043771,0.5417508417508418,0.031475314787766
1,0.3882154882154882,0.5097643097643098,0.0649169826711367
0,0.2996632996632997,0.3326599326599326,0.0640893865833274
2,0.4132996632996633,0.5324915824915825,0.0342829237835974
1,0.371043771043771,0.4764309764309764,0.0601678582282197
0,0.2747474747474747,0.2759259259259259,0.0631909401323083
2,0.3821548821548821,0.5018518518518519,0.0383540487039311
1,0.3604377104377104,0.4696969696969697,0.0679539067680628
0,0.2841750841750842,0.2973063973063973,0.0640900478852155
2,0.4267676767676767,0.5424242424242425,0.0563741616415088
1,0.3796296296296296,0.487037037037037,0.0666494104766401
0,0.2755892255892256,0.2984848484848484,0.0630187364973352
2,0.4023569023569023,0.5223905723905724,0.039535400571821
1,0.3589225589225589,0.4634680134680135,0.0707391606342729
0,0.2814814814814815,0.2808080808080808,0.0630970326439207
2,0.4176767676767677,0.5324915824915825,0.0627650030182267
1,0.348989898989899,0.4513468013468013,0.0736701206484442
0,0.2833333333333333,0.282996632996633,0.0653051573776542
2,0.4239057239057239,0.5272727272727272,0.0395764790270245
1,0.3429292929292929,0.4473063973063973,0.0660577105626225
0,0.2816498316498316,0.3055555555555556,0.0648887254707978
2,0.4333333333333333,0.552020202020202,0.0508812058511889
1,0.406060606060606,0.514983164983165,0.0672216502813949
0,0.2988215488215488,0.3175084175084175,0.0637321851578529
2,0.4252525252525252,0.52996632996633,0.0552939125080303
1,0.3717171717171717,0.4671717171717172,0.0724176696665439
0,0.2626262626262626,0.2653198653198653,0.0641136518935962
2,0.4234006734006734,0.5425925925925926,0.0482465520196761
1,0.374074074074074,0.4771043771043771,0.0701110121425155
0,0.2739057239057239,0.2924242424242424,0.0647550445202188
2,0.4254208754208754,0.5382154882154883,0.0554923345773194
1,0.3826599326599326,0.5198653198653199,0.0673650691738984
0,0.254040404040404,0.2836700336700337,0.0636827336892247
2,0.4052188552188552,0.5185185185185185,0.0430164655362839
1,0.3776094276094276,0.4644781144781145,0.0672464357957005
0,0.280976430976431,0.2954545454545454,0.063324451360514
2,0.4279461279461279,0.5274410774410775,0.0647202957467859
1,0.3599326599326599,0.476094276094276,0.0723953100506937
0,0.2621212121212121,0.2580808080808081,0.0644411640059778
2,0.4311447811447811,0.5574074074074075,0.0494067773527298
1,0.3755892255892256,0.4966329966329966,0.0700591029946694
0,0.305050505050505,0.3186868686868687,0.0652368287316012
2,0.4232323232323232,0.5363636363636364,0.0516597012233247
1,0.3654882154882155,0.4675084175084175,0.0678618483205671
0,0.289057239057239,0.317003367003367,0.0643969390137686
2,0.4279461279461279,0.5398989898989899,0.0478876579890348
1,0.3611111111111111,0.4676767676767677,0.0685767483952096
0,0.2841750841750842,0.2803030303030303,0.0647421944985698
2,0.3947811447811448,0.523063973063973,0.0454330783251335
1,0.3526936026936026,0.4693602693602693,0.0686973148020609
0,0.27996632996633,0.2813131313131313,0.0631093417044537
2,0.4316498316498317,0.5457912457912458,0.0638381224555719
1,0.3585858585858585,0.469023569023569,0.071620416643882
0,0.2612794612794613,0.2863636363636364,0.0629459468988605
2,0.4569023569023569,0.5698653198653199,0.0464115091012278
1,0.4074074074074074,0.5235690235690236,0.0653924159970313
0,0.2708754208754209,0.305050505050505,0.0638839792969701
2,0.4217171717171717,0.5341750841750842,0.0442406194446671
1,0.3892255892255892,0.4919191919191919,0.0663204537721129
0,0.2575757575757575,0.254040404040404,0.063667612378593
0,0.2828282828282828,0.2991582491582492,0.0648392435447784
2,0.4212121212121212,0.5393939393939394,0.0434597925436856
1,0.3718855218855219,0.4750841750841751,0.0698438824665588
0,0.2523569023569023,0.2589225589225589,0.0651872709102359
2,0.4131313131313131,0.5215488215488215,0.053052813807241
1,0.3462962962962962,0.4373737373737373,0.0677165792292218
0,0.264983164983165,0.2575757575757575,0.0656271122965042
2,0.4213804713804713,0.5513468013468014,0.0570333324121327
1,0.4102693602693603,0.5185185185185185,0.0746817183325176
0,0.2949494949494949,0.2878787878787879,0.0654583780382814
2,0.4437710437710437,0.5611111111111111,0.0455430334311501
1,0.3998316498316498,0.5121212121212121,0.0700763721105048
0,0.2752525252525252,0.2991582491582492,0.064635200607946
1,0.3777777777777777,0.480976430976431,0.0645437318613326
0,0.2663299663299663,0.2791245791245791,0.0634832253041106
2,0.4395622895622895,0.5505050505050505,0.0547930268210162
1,0.3905723905723905,0.4954545454545455,0.0729395061479897
0,0.2372053872053872,0.2154882154882154,0.0639044212286574
2,0.3681818181818181,0.5037037037037037,0.0472468108428413
1,0.3432659932659933,0.4393939393939394,0.0668305641447142
0,0.2691919191919192,0.303030303030303,0.0633250171811606
2,0.4294612794612795,0.5323232323232323,0.0382948750051046
1,0.3855218855218855,0.501010101010101,0.0637473251875721
0,0.2528619528619528,0.2638047138047138,0.0648772976167672
2,0.4037037037037037,0.5153198653198653,0.0617065192936368
1,0.3488215488215488,0.4382154882154882,0.0699578479699936
0,0.2501683501683501,0.2486531986531986,0.0652998500167794
2,0.3914141414141414,0.503030303030303,0.0631790507128247
1,0.3395622895622895,0.3851851851851852,0.071095454313033
0,0.2638047138047138,0.2893939393939393,0.063701133903771
2,0.4260942760942761,0.5313131313131313,0.0622977137989091
1,0.365993265993266,0.4772727272727273,0.0723646652237983
0,0.2703703703703703,0.3021885521885522,0.0638758430115177
2,0.4260942760942761,0.5510101010101011,0.0285599806129297
1,0.4038720538720539,0.512962962962963,0.0673802714285376
0,0.2776094276094276,0.2988215488215488,0.0651388259052065
2,0.4331649831649831,0.5498316498316498,0.0609836551306196
1,0.3968013468013468,0.5067340067340067,0.0688513397945498
0,0.282996632996633,0.3087542087542088,0.0647662568764618
2,0.4464646464646464,0.5695286195286196,0.0681089434448503
1,0.4070707070707071,0.5282828282828282,0.0714999056002704
0,0.2796296296296296,0.2744107744107744,0.0649531069037969
2,0.4198653198653199,0.5276094276094276,0.0592969825712973
1,0.3883838383838384,0.4952861952861953,0.0720710183558307
0,0.2794612794612794,0.2833333333333333,0.0632488914826623
2,0.4324915824915825,0.5367003367003367,0.0396276954197544
1,0.3981481481481481,0.5220538720538721,0.068295988014388
0,0.2824915824915825,0.2725589225589225,0.0650332283896938
