epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2705387205387205,0.22996632996632996,0.35269360269360267,0.3228956228956229,0.267003367003367,0.1734006734006734,0.0991909823398607
9,0.2673400673400673,0.2346801346801346,0.3501683501683502,0.3144781144781144,0.2643097643097643,0.1957912457912458,0.0954262170656112
8,0.2717171717171717,0.2257575757575757,0.348989898989899,0.3252525252525252,0.269023569023569,0.1949494949494949,0.0892204242902369
7,0.2686868686868687,0.232996632996633,0.3457912457912458,0.3264309764309764,0.2644781144781145,0.1954545454545454,0.0849977781992822
6,0.2702020202020202,0.2346801346801346,0.3483164983164983,0.3239057239057239,0.2627946127946128,0.1526936026936027,0.0783877094966056
5,0.2707070707070707,0.2267676767676767,0.35,0.3196969696969697,0.2648148148148148,0.1531986531986532,0.075097646941406
4,0.2627946127946128,0.2287878787878788,0.3474747474747475,0.3164983164983165,0.2663299663299663,0.1553872053872053,0.0668432691579496
3,0.2259259259259259,0.2223905723905724,0.32003367003367,0.2988215488215488,0.2735690235690236,0.1873737373737374,0.0473865813660049
2,0.217003367003367,0.1974747474747474,0.2961279461279461,0.2601010101010101,0.241077441077441,0.1333333333333333,0.0492872382988938
1,0.2111111111111111,0.1947811447811447,0.2922558922558922,0.2557239057239057,0.2186868686868686,0.1085858585858585,0.0482485024506626
0,0.2772727272727273,0.2178451178451178,0.3671717171717171,0.215993265993266,0.2781144781144781,0.2861952861952861,0.0631670173237738
