epoch,KNN,MLP,NB,val MSE
29,0.17154882154882156,0.14393939393939395,0.11313131313131314,0.07690456881457493
27,0.1671717171717171,0.176094276094276,0.1138047138047138,0.0763570653476469
25,0.1653198653198653,0.1262626262626262,0.1136363636363636,0.0764521048081704
23,0.1764309764309764,0.1213804713804713,0.1143097643097643,0.0764303318031304
21,0.1696969696969697,0.1321548821548821,0.1127946127946128,0.0761783767167353
19,0.1619528619528619,0.1205387205387205,0.1134680134680134,0.0764206104959836
17,0.171043771043771,0.1272727272727272,0.1129629629629629,0.0755437929745677
15,0.1528619528619528,0.135016835016835,0.1132996632996633,0.0752092878438439
13,0.1654882154882155,0.1225589225589225,0.1131313131313131,0.0749108922232743
11,0.1565656565656565,0.1185185185185185,0.1146464646464646,0.0752015169213656
9,0.1563973063973064,0.1439393939393939,0.1207070707070707,0.0732483859860452
7,0.1688552188552188,0.1402356902356902,0.1255892255892255,0.0698335367928178
5,0.186026936026936,0.1762626262626262,0.1351851851851851,0.0691382204038529
3,0.2117845117845118,0.1898989898989899,0.1309764309764309,0.0675781402293572
1,0.2419191919191919,0.2084175084175084,0.1957912457912458,0.0637644270755893
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
