epoch,KNN,MLP,NB,val MSE
29,0.17457912457912458,0.10067340067340068,0.1069023569023569,0.129556966968688
27,0.1708754208754208,0.1006734006734006,0.1065656565656565,0.1273042484323889
25,0.1804713804713804,0.1067340067340067,0.1069023569023569,0.1278436095792912
23,0.1707070707070707,0.1006734006734006,0.1067340067340067,0.1234431416193291
21,0.172053872053872,0.0971380471380471,0.1062289562289562,0.1252484583886436
19,0.1762626262626262,0.1006734006734006,0.1062289562289562,0.1235594123231369
17,0.1725589225589225,0.0951178451178451,0.1063973063973064,0.12305754278894
15,0.1752525252525252,0.1006734006734006,0.1065656565656565,0.1234013872819937
13,0.1732323232323232,0.101010101010101,0.1069023569023569,0.1217809276486586
11,0.1691919191919192,0.1087542087542087,0.107070707070707,0.1222040006761864
9,0.1767676767676767,0.1015151515151515,0.1065656565656565,0.1203706207061533
7,0.1707070707070707,0.0951178451178451,0.1074074074074074,0.1173340371854563
5,0.1772727272727272,0.0951178451178451,0.1069023569023569,0.1133255315133987
3,0.1833333333333333,0.1008417508417508,0.1075757575757575,0.1072660709861963
1,0.1673400673400673,0.1181818181818181,0.107070707070707,0.1092571561120543
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
