epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.26885521885521885,0.19107744107744107,0.3478114478114478,0.34276094276094277,0.2548821548821549,0.22592592592592592,0.0256965231368745
9,0.2734006734006734,0.1855218855218855,0.3587542087542087,0.3430976430976431,0.2479797979797979,0.2234006734006734,0.0251319573474237
8,0.2703703703703703,0.1951178451178451,0.3562289562289562,0.3498316498316498,0.2545454545454545,0.2191919191919192,0.0268648995440552
7,0.2735690235690236,0.1969696969696969,0.3558922558922558,0.3597643097643098,0.2575757575757575,0.2178451178451178,0.0282223506981166
6,0.2760942760942761,0.2062289562289562,0.3553872053872053,0.3543771043771044,0.2590909090909091,0.2382154882154882,0.0293185985804292
5,0.2683501683501683,0.2087542087542087,0.3594276094276094,0.3574074074074074,0.2537037037037037,0.2417508417508417,0.0310528669704817
4,0.2681818181818182,0.2072390572390572,0.3481481481481481,0.3506734006734007,0.2584175084175084,0.2567340067340067,0.0378633249835582
3,0.2308080808080808,0.2119528619528619,0.3269360269360269,0.3304713804713804,0.2616161616161616,0.2222222222222222,0.0497390275447237
2,0.2139730639730639,0.2023569023569023,0.2981481481481481,0.2917508417508417,0.2392255892255892,0.2099326599326599,0.0601840039275149
1,0.2291245791245791,0.2052188552188552,0.3001683501683502,0.2175084175084175,0.253030303030303,0.2154882154882154,0.0646098930765849
0,0.2417508417508417,0.1947811447811447,0.3164983164983165,0.1067340067340067,0.2606060606060606,0.251010101010101,0.0661292272565314
