mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2814814814814815,0.27710437710437713,0.3952861952861953,0.3915824915824916,0.4107744107744108,0.43063973063973066,0.29023569023569024,0.29865319865319867,6,2026-09-11 16:58:07
adabn,0.26430976430976433,0.25993265993265996,0.3878787878787879,0.3744107744107744,0.40235690235690236,0.4053872053872054,0.31043771043771046,0.31851851851851853,6,2026-09-11 16:58:07
