mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.15925925925925927,0.15286195286195287,0.2942760942760943,0.30067340067340065,0.32626262626262625,0.31043771043771046,0.24882154882154883,0.2585858585858586,6,2026-09-13 20:10:36
adabn,0.15925925925925927,0.15824915824915825,0.30942760942760944,0.32087542087542087,0.3164983164983165,0.3296296296296296,0.26666666666666666,0.2686868686868687,6,2026-09-13 20:10:36
